DOB,AGE,DATE,population,Cumulative,Rank
1/24/1972,15318,1/1/2014,263645,4907382234,4907250412
1/23/1972,15319,1/1/2014,263636,4907645871,4907514053
1/22/1972,15320,1/1/2014,263628,4907909498,4907777685
1/21/1972,15321,1/1/2014,263619,4908173117,4908041308
1/20/1972,15322,1/1/2014,263610,4908436728,4908304923
1/19/1972,15323,1/1/2014,263602,4908700330,4908568529
1/18/1972,15324,1/1/2014,263593,4908963923,4908832126
1/17/1972,15325,1/1/2014,263585,4909227507,4909095715
1/16/1972,15326,1/1/2014,263576,4909491083,4909359295
1/15/1972,15327,1/1/2014,263567,4909754650,4909622867
1/14/1972,15328,1/1/2014,263559,4910018209,4909886430
1/13/1972,15329,1/1/2014,263550,4910281759,4910149984
1/12/1972,15330,1/1/2014,263541,4910545300,4910413530
1/11/1972,15331,1/1/2014,263533,4910808833,4910677067
1/10/1972,15332,1/1/2014,263524,4911072357,4910940595
1/9/1972,15333,1/1/2014,263515,4911335873,4911204115
1/8/1972,15334,1/1/2014,263507,4911599379,4911467626
1/7/1972,15335,1/1/2014,263498,4911862878,4911731128
1/6/1972,15336,1/1/2014,263490,4912126367,4911994622
1/5/1972,15337,1/1/2014,263481,4912389848,4912258108
1/4/1972,15338,1/1/2014,263472,4912653320,4912521584
1/3/1972,15339,1/1/2014,263464,4912916784,4912785052
1/2/1972,15340,1/1/2014,263455,4913180239,4913048511
1/1/1972,15341,1/1/2014,263446,4913443685,4913311962
12/31/1971,15342,1/1/2014,263438,4913707123,4913575404
12/30/1971,15343,1/1/2014,263429,4913970552,4913838838
12/29/1971,15344,1/1/2014,263421,4914233973,4914102263
12/28/1971,15345,1/1/2014,263412,4914497385,4914365679
12/27/1971,15346,1/1/2014,263403,4914760788,4914629086
12/26/1971,15347,1/1/2014,263395,4915024183,4914892485
12/25/1971,15348,1/1/2014,263386,4915287569,4915155876
12/24/1971,15349,1/1/2014,263377,4915550946,4915419257
12/23/1971,15350,1/1/2014,263369,4915814315,4915682630
12/22/1971,15351,1/1/2014,263360,4916077675,4915945995
12/21/1971,15352,1/1/2014,263351,4916341026,4916209350
12/20/1971,15353,1/1/2014,263343,4916604369,4916472698
12/19/1971,15354,1/1/2014,263334,4916867703,4916736036
12/18/1971,15355,1/1/2014,263326,4917131029,4916999366
12/17/1971,15356,1/1/2014,263317,4917394346,4917262687
12/16/1971,15357,1/1/2014,263308,4917657654,4917526000
12/15/1971,15358,1/1/2014,263300,4917920954,4917789304
12/14/1971,15359,1/1/2014,263291,4918184245,4918052600
12/13/1971,15360,1/1/2014,263282,4918447528,4918315886
12/12/1971,15361,1/1/2014,263274,4918710801,4918579164
12/11/1971,15362,1/1/2014,263265,4918974067,4918842434
12/10/1971,15363,1/1/2014,263257,4919237323,4919105695
12/9/1971,15364,1/1/2014,263248,4919500571,4919368947
12/8/1971,15365,1/1/2014,263239,4919763811,4919632191
12/7/1971,15366,1/1/2014,263231,4920027041,4919895426
12/6/1971,15367,1/1/2014,263222,4920290263,4920158652
12/5/1971,15368,1/1/2014,263213,4920553477,4920421870
12/4/1971,15369,1/1/2014,263205,4920816682,4920685079
12/3/1971,15370,1/1/2014,263196,4921079878,4920948280
12/2/1971,15371,1/1/2014,263188,4921343066,4921211472
12/1/1971,15372,1/1/2014,263179,4921606245,4921474655
11/30/1971,15373,1/1/2014,263170,4921869415,4921737830
11/29/1971,15374,1/1/2014,263162,4922132577,4922000996
11/28/1971,15375,1/1/2014,263153,4922395730,4922264153
11/27/1971,15376,1/1/2014,263145,4922658875,4922527302
11/26/1971,15377,1/1/2014,263136,4922922010,4922790442
11/25/1971,15378,1/1/2014,263127,4923185138,4923053574
11/24/1971,15379,1/1/2014,263119,4923448256,4923316697
11/23/1971,15380,1/1/2014,263110,4923711366,4923579811
11/22/1971,15381,1/1/2014,263101,4923974468,4923842917
11/21/1971,15382,1/1/2014,263093,4924237561,4924106014
11/20/1971,15383,1/1/2014,263084,4924500645,4924369103
11/19/1971,15384,1/1/2014,263076,4924763720,4924632183
11/18/1971,15385,1/1/2014,263067,4925026787,4924895254
11/17/1971,15386,1/1/2014,263058,4925289846,4925158317
11/16/1971,15387,1/1/2014,263050,4925552895,4925421371
11/15/1971,15388,1/1/2014,263041,4925815937,4925684416
11/14/1971,15389,1/1/2014,263032,4926078969,4925947453
11/13/1971,15390,1/1/2014,263024,4926341993,4926210481
11/12/1971,15391,1/1/2014,263015,4926605008,4926473501
11/11/1971,15392,1/1/2014,263007,4926868015,4926736512
11/10/1971,15393,1/1/2014,262998,4927131013,4926999514
11/9/1971,15394,1/1/2014,262989,4927394002,4927262508
11/8/1971,15395,1/1/2014,262981,4927656983,4927525493
11/7/1971,15396,1/1/2014,262972,4927919955,4927788469
11/6/1971,15397,1/1/2014,262964,4928182919,4928051437
11/5/1971,15398,1/1/2014,262955,4928445874,4928314396
11/4/1971,15399,1/1/2014,262946,4928708820,4928577347
11/3/1971,15400,1/1/2014,262938,4928971758,4928840289
11/2/1971,15401,1/1/2014,262929,4929234687,4929103222
11/1/1971,15402,1/1/2014,262921,4929497608,4929366147
10/31/1971,15403,1/1/2014,262912,4929760519,4929629063
10/30/1971,15404,1/1/2014,262903,4930023423,4929891971
10/29/1971,15405,1/1/2014,262895,4930286317,4930154870
10/28/1971,15406,1/1/2014,262886,4930549203,4930417760
10/27/1971,15407,1/1/2014,262877,4930812081,4930680642
10/26/1971,15408,1/1/2014,262869,4931074950,4930943515
10/25/1971,15409,1/1/2014,262860,4931337810,4931206380
10/24/1971,15410,1/1/2014,262852,4931600662,4931469236
10/23/1971,15411,1/1/2014,262843,4931863505,4931732083
10/22/1971,15412,1/1/2014,262834,4932126339,4931994922
10/21/1971,15413,1/1/2014,262826,4932389165,4932257752
10/20/1971,15414,1/1/2014,262817,4932651982,4932520573
10/19/1971,15415,1/1/2014,262809,4932914790,4932783386
10/18/1971,15416,1/1/2014,262800,4933177590,4933046190
10/17/1971,15417,1/1/2014,262791,4933440382,4933308986
10/16/1971,15418,1/1/2014,262783,4933703165,4933571773
10/15/1971,15419,1/1/2014,262774,4933965939,4933834552
10/14/1971,15420,1/1/2014,262766,4934228704,4934097321
10/13/1971,15421,1/1/2014,262757,4934491461,4934360083
10/12/1971,15422,1/1/2014,262748,4934754209,4934622835
10/11/1971,15423,1/1/2014,262740,4935016949,4934885579
10/10/1971,15424,1/1/2014,262731,4935279680,4935148315
10/9/1971,15425,1/1/2014,262722,4935542403,4935411041
10/8/1971,15426,1/1/2014,262714,4935805117,4935673760
10/7/1971,15427,1/1/2014,262705,4936067822,4935936469
10/6/1971,15428,1/1/2014,262697,4936330519,4936199170
10/5/1971,15429,1/1/2014,262688,4936593207,4936461863
10/4/1971,15430,1/1/2014,262679,4936855886,4936724546
10/3/1971,15431,1/1/2014,262671,4937118557,4936987221
10/2/1971,15432,1/1/2014,262662,4937381219,4937249888
10/1/1971,15433,1/1/2014,262654,4937643873,4937512546
9/30/1971,15434,1/1/2014,262645,4937906518,4937775195
9/29/1971,15435,1/1/2014,262636,4938169154,4938037836
9/28/1971,15436,1/1/2014,262628,4938431782,4938300468
9/27/1971,15437,1/1/2014,262619,4938694401,4938563092
9/26/1971,15438,1/1/2014,262611,4938957012,4938825707
9/25/1971,15439,1/1/2014,262602,4939219614,4939088313
9/24/1971,15440,1/1/2014,262593,4939482208,4939350911
9/23/1971,15441,1/1/2014,262585,4939744792,4939613500
9/22/1971,15442,1/1/2014,262576,4940007369,4939876080
9/21/1971,15443,1/1/2014,262568,4940269936,4940138652
9/20/1971,15444,1/1/2014,262559,4940532495,4940401216
9/19/1971,15445,1/1/2014,262550,4940795046,4940663770
9/18/1971,15446,1/1/2014,262542,4941057587,4940926317
9/17/1971,15447,1/1/2014,262533,4941320121,4941188854
9/16/1971,15448,1/1/2014,262525,4941582645,4941451383
9/15/1971,15449,1/1/2014,262516,4941845161,4941713903
9/14/1971,15450,1/1/2014,262507,4942107669,4941976415
9/13/1971,15451,1/1/2014,262499,4942370168,4942238918
9/12/1971,15452,1/1/2014,262490,4942632658,4942501413
9/11/1971,15453,1/1/2014,262482,4942895139,4942763899
9/10/1971,15454,1/1/2014,262473,4943157613,4943026376
9/9/1971,15455,1/1/2014,262464,4943420077,4943288845
9/8/1971,15456,1/1/2014,262456,4943682533,4943551305
9/7/1971,15457,1/1/2014,262447,4943944980,4943813756
9/6/1971,15458,1/1/2014,262439,4944207419,4944076199
9/5/1971,15459,1/1/2014,262430,4944469849,4944338634
9/4/1971,15460,1/1/2014,262421,4944732270,4944601059
9/3/1971,15461,1/1/2014,262413,4944994683,4944863477
9/2/1971,15462,1/1/2014,262404,4945257087,4945125885
9/1/1971,15463,1/1/2014,262396,4945519483,4945388285
8/31/1971,15464,1/1/2014,262387,4945781870,4945650677
8/30/1971,15465,1/1/2014,262378,4946044249,4945913059
8/29/1971,15466,1/1/2014,262370,4946306618,4946175433
8/28/1971,15467,1/1/2014,262361,4946568980,4946437799
8/27/1971,15468,1/1/2014,262353,4946831332,4946700156
8/26/1971,15469,1/1/2014,262344,4947093676,4946962504
8/25/1971,15470,1/1/2014,262336,4947356012,4947224844
8/24/1971,15471,1/1/2014,262327,4947618339,4947487175
8/23/1971,15472,1/1/2014,262318,4947880657,4947749498
8/22/1971,15473,1/1/2014,262310,4948142967,4948011812
8/21/1971,15474,1/1/2014,262301,4948405268,4948274118
8/20/1971,15475,1/1/2014,262293,4948667561,4948536414
8/19/1971,15476,1/1/2014,262284,4948929845,4948798703
8/18/1971,15477,1/1/2014,262275,4949192120,4949060982
8/17/1971,15478,1/1/2014,262267,4949454387,4949323253
8/16/1971,15479,1/1/2014,262258,4949716645,4949585516
8/15/1971,15480,1/1/2014,262250,4949978894,4949847770
8/14/1971,15481,1/1/2014,262241,4950241135,4950110015
8/13/1971,15482,1/1/2014,262232,4950503368,4950372252
8/12/1971,15483,1/1/2014,262224,4950765592,4950634480
8/11/1971,15484,1/1/2014,262215,4951027807,4950896699
8/10/1971,15485,1/1/2014,262207,4951290014,4951158910
8/9/1971,15486,1/1/2014,262198,4951552212,4951421113
8/8/1971,15487,1/1/2014,262189,4951814401,4951683306
8/7/1971,15488,1/1/2014,262181,4952076582,4951945491
8/6/1971,15489,1/1/2014,262172,4952338754,4952207668
8/5/1971,15490,1/1/2014,262164,4952600918,4952469836
8/4/1971,15491,1/1/2014,262155,4952863073,4952731995
8/3/1971,15492,1/1/2014,262147,4953125220,4952994146
8/2/1971,15493,1/1/2014,262138,4953387357,4953256288
8/1/1971,15494,1/1/2014,262129,4953649487,4953518422
7/31/1971,15495,1/1/2014,262121,4953911608,4953780547
7/30/1971,15496,1/1/2014,262112,4954173720,4954042664
7/29/1971,15497,1/1/2014,262104,4954435823,4954304772
7/28/1971,15498,1/1/2014,262095,4954697918,4954566871
7/27/1971,15499,1/1/2014,262086,4954960005,4954828962
7/26/1971,15500,1/1/2014,262078,4955222083,4955091044
7/25/1971,15501,1/1/2014,262069,4955484152,4955353117
7/24/1971,15502,1/1/2014,262061,4955746212,4955615182
7/23/1971,15503,1/1/2014,262052,4956008265,4955877239
7/22/1971,15504,1/1/2014,262043,4956270308,4956139286
7/21/1971,15505,1/1/2014,262035,4956532343,4956401326
7/20/1971,15506,1/1/2014,262026,4956794369,4956663356
7/19/1971,15507,1/1/2014,262018,4957056387,4956925378
7/18/1971,15508,1/1/2014,262009,4957318396,4957187392
7/17/1971,15509,1/1/2014,262001,4957580397,4957449396
7/16/1971,15510,1/1/2014,261992,4957842389,4957711393
7/15/1971,15511,1/1/2014,261983,4958104372,4957973380
7/14/1971,15512,1/1/2014,261975,4958366347,4958235360
7/13/1971,15513,1/1/2014,261966,4958628313,4958497330
7/12/1971,15514,1/1/2014,261956,4958890270,4958759291
7/11/1971,15515,1/1/2014,261946,4959152216,4959021243
7/10/1971,15516,1/1/2014,261936,4959414152,4959283184
7/9/1971,15517,1/1/2014,261926,4959676079,4959545115
7/8/1971,15518,1/1/2014,261916,4959937995,4959807037
7/7/1971,15519,1/1/2014,261906,4960199902,4960068948
7/6/1971,15520,1/1/2014,261897,4960461798,4960330850
7/5/1971,15521,1/1/2014,261887,4960723685,4960592741
7/4/1971,15522,1/1/2014,261877,4960985561,4960854623
7/3/1971,15523,1/1/2014,261867,4961247428,4961116495
7/2/1971,15524,1/1/2014,261857,4961509285,4961378356
7/1/1971,15525,1/1/2014,261847,4961771131,4961640208
6/30/1971,15526,1/1/2014,261837,4962032968,4961902050
6/29/1971,15527,1/1/2014,261827,4962294795,4962163882
6/28/1971,15528,1/1/2014,261817,4962556612,4962425703
6/27/1971,15529,1/1/2014,261807,4962818419,4962687515
6/26/1971,15530,1/1/2014,261797,4963080216,4962949317
6/25/1971,15531,1/1/2014,261787,4963342003,4963211109
6/24/1971,15532,1/1/2014,261777,4963603780,4963472891
6/23/1971,15533,1/1/2014,261767,4963865547,4963734663
6/22/1971,15534,1/1/2014,261757,4964127304,4963996425
6/21/1971,15535,1/1/2014,261747,4964389051,4964258177
6/20/1971,15536,1/1/2014,261737,4964650788,4964519920
6/19/1971,15537,1/1/2014,261727,4964912516,4964781652
6/18/1971,15538,1/1/2014,261717,4965174233,4965043374
6/17/1971,15539,1/1/2014,261707,4965435940,4965305087
6/16/1971,15540,1/1/2014,261697,4965697638,4965566789
6/15/1971,15541,1/1/2014,261687,4965959325,4965828481
6/14/1971,15542,1/1/2014,261678,4966221003,4966090164
6/13/1971,15543,1/1/2014,261668,4966482670,4966351836
6/12/1971,15544,1/1/2014,261658,4966744328,4966613499
6/11/1971,15545,1/1/2014,261648,4967005975,4966875152
6/10/1971,15546,1/1/2014,261638,4967267613,4967136794
6/9/1971,15547,1/1/2014,261628,4967529241,4967398427
6/8/1971,15548,1/1/2014,261618,4967790859,4967660050
6/7/1971,15549,1/1/2014,261608,4968052466,4967921663
6/6/1971,15550,1/1/2014,261598,4968314064,4968183265
6/5/1971,15551,1/1/2014,261588,4968575652,4968444858
6/4/1971,15552,1/1/2014,261578,4968837230,4968706441
6/3/1971,15553,1/1/2014,261568,4969098798,4968968014
6/2/1971,15554,1/1/2014,261558,4969360356,4969229577
6/1/1971,15555,1/1/2014,261548,4969621905,4969491131
5/31/1971,15556,1/1/2014,261538,4969883443,4969752674
5/30/1971,15557,1/1/2014,261528,4970144971,4970014207
5/29/1971,15558,1/1/2014,261518,4970406489,4970275730
5/28/1971,15559,1/1/2014,261508,4970667998,4970537244
5/27/1971,15560,1/1/2014,261498,4970929496,4970798747
5/26/1971,15561,1/1/2014,261488,4971190985,4971060241
5/25/1971,15562,1/1/2014,261479,4971452463,4971321724
5/24/1971,15563,1/1/2014,261469,4971713932,4971583198
5/23/1971,15564,1/1/2014,261459,4971975391,4971844661
5/22/1971,15565,1/1/2014,261449,4972236839,4972106115
5/21/1971,15566,1/1/2014,261439,4972498278,4972367559
5/20/1971,15567,1/1/2014,261429,4972759707,4972628993
5/19/1971,15568,1/1/2014,261419,4973021126,4972890416
5/18/1971,15569,1/1/2014,261409,4973282535,4973151830
5/17/1971,15570,1/1/2014,261399,4973543934,4973413234
5/16/1971,15571,1/1/2014,261389,4973805323,4973674628
5/15/1971,15572,1/1/2014,261379,4974066702,4973936012
5/14/1971,15573,1/1/2014,261369,4974328071,4974197387
5/13/1971,15574,1/1/2014,261359,4974589430,4974458751
5/12/1971,15575,1/1/2014,261349,4974850780,4974720105
5/11/1971,15576,1/1/2014,261339,4975112119,4974981449
5/10/1971,15577,1/1/2014,261329,4975373449,4975242784
5/9/1971,15578,1/1/2014,261319,4975634768,4975504108
5/8/1971,15579,1/1/2014,261310,4975896078,4975765423
5/7/1971,15580,1/1/2014,261300,4976157377,4976026727
5/6/1971,15581,1/1/2014,261290,4976418667,4976288022
5/5/1971,15582,1/1/2014,261280,4976679947,4976549307
5/4/1971,15583,1/1/2014,261270,4976941216,4976810582
5/3/1971,15584,1/1/2014,261260,4977202476,4977071846
5/2/1971,15585,1/1/2014,261250,4977463726,4977333101
5/1/1971,15586,1/1/2014,261240,4977724966,4977594346
4/30/1971,15587,1/1/2014,261230,4977986196,4977855581
4/29/1971,15588,1/1/2014,261220,4978247417,4978116806
4/28/1971,15589,1/1/2014,261210,4978508627,4978378022
4/27/1971,15590,1/1/2014,261200,4978769827,4978639227
4/26/1971,15591,1/1/2014,261190,4979031017,4978900422
4/25/1971,15592,1/1/2014,261180,4979292198,4979161608
4/24/1971,15593,1/1/2014,261170,4979553368,4979422783
4/23/1971,15594,1/1/2014,261161,4979814529,4979683948
4/22/1971,15595,1/1/2014,261151,4980075679,4979945104
4/21/1971,15596,1/1/2014,261141,4980336820,4980206250
4/20/1971,15597,1/1/2014,261131,4980597951,4980467385
4/19/1971,15598,1/1/2014,261121,4980859072,4980728511
4/18/1971,15599,1/1/2014,261111,4981120182,4980989627
4/17/1971,15600,1/1/2014,261101,4981381283,4981250733
4/16/1971,15601,1/1/2014,261091,4981642374,4981511829
4/15/1971,15602,1/1/2014,261081,4981903456,4981772915
4/14/1971,15603,1/1/2014,261071,4982164527,4982033991
4/13/1971,15604,1/1/2014,261061,4982425588,4982295057
4/12/1971,15605,1/1/2014,261051,4982686639,4982556114
4/11/1971,15606,1/1/2014,261041,4982947681,4982817160
4/10/1971,15607,1/1/2014,261031,4983208712,4983078196
4/9/1971,15608,1/1/2014,261022,4983469734,4983339223
4/8/1971,15609,1/1/2014,261012,4983730745,4983600239
4/7/1971,15610,1/1/2014,261002,4983991747,4983861246
4/6/1971,15611,1/1/2014,260992,4984252739,4984122243
4/5/1971,15612,1/1/2014,260982,4984513721,4984383230
4/4/1971,15613,1/1/2014,260972,4984774692,4984644206
4/3/1971,15614,1/1/2014,260962,4985035654,4984905173
4/2/1971,15615,1/1/2014,260952,4985296606,4985166130
4/1/1971,15616,1/1/2014,260942,4985557549,4985427078
3/31/1971,15617,1/1/2014,260932,4985818481,4985688015
3/30/1971,15618,1/1/2014,260922,4986079403,4985948942
3/29/1971,15619,1/1/2014,260912,4986340315,4986209859
3/28/1971,15620,1/1/2014,260902,4986601218,4986470767
3/27/1971,15621,1/1/2014,260893,4986862110,4986731664
3/26/1971,15622,1/1/2014,260883,4987122993,4986992552
3/25/1971,15623,1/1/2014,260873,4987383866,4987253429
3/24/1971,15624,1/1/2014,260863,4987644728,4987514297
3/23/1971,15625,1/1/2014,260853,4987905581,4987775155
3/22/1971,15626,1/1/2014,260843,4988166424,4988036003
3/21/1971,15627,1/1/2014,260833,4988427257,4988296841
3/20/1971,15628,1/1/2014,260823,4988688080,4988557669
3/19/1971,15629,1/1/2014,260813,4988948893,4988818487
3/18/1971,15630,1/1/2014,260803,4989209697,4989079295
3/17/1971,15631,1/1/2014,260793,4989470490,4989340093
3/16/1971,15632,1/1/2014,260783,4989731273,4989600882
3/15/1971,15633,1/1/2014,260773,4989992047,4989861660
3/14/1971,15634,1/1/2014,260764,4990252811,4990122429
3/13/1971,15635,1/1/2014,260754,4990513564,4990383187
3/12/1971,15636,1/1/2014,260744,4990774308,4990643936
3/11/1971,15637,1/1/2014,260734,4991035042,4990904675
3/10/1971,15638,1/1/2014,260724,4991295766,4991165404
3/9/1971,15639,1/1/2014,260714,4991556480,4991426123
3/8/1971,15640,1/1/2014,260704,4991817184,4991686832
3/7/1971,15641,1/1/2014,260694,4992077878,4991947531
3/6/1971,15642,1/1/2014,260684,4992338562,4992208220
3/5/1971,15643,1/1/2014,260674,4992599236,4992468899
3/4/1971,15644,1/1/2014,260664,4992859901,4992729569
3/3/1971,15645,1/1/2014,260655,4993120555,4992990228
3/2/1971,15646,1/1/2014,260645,4993381200,4993250878
3/1/1971,15647,1/1/2014,260635,4993641835,4993511517
2/28/1971,15648,1/1/2014,260625,4993902460,4993772147
2/27/1971,15649,1/1/2014,260615,4994163074,4994032767
2/26/1971,15650,1/1/2014,260605,4994423679,4994293377
2/25/1971,15651,1/1/2014,260595,4994684274,4994553977
2/24/1971,15652,1/1/2014,260585,4994944860,4994814567
2/23/1971,15653,1/1/2014,260575,4995205435,4995075147
2/22/1971,15654,1/1/2014,260565,4995466000,4995335717
2/21/1971,15655,1/1/2014,260555,4995726555,4995596278
2/20/1971,15656,1/1/2014,260545,4995987101,4995856828
2/19/1971,15657,1/1/2014,260536,4996247637,4996117369
2/18/1971,15658,1/1/2014,260526,4996508162,4996377899
2/17/1971,15659,1/1/2014,260516,4996768678,4996638420
2/16/1971,15660,1/1/2014,260506,4997029184,4996898931
2/15/1971,15661,1/1/2014,260496,4997289680,4997159432
2/14/1971,15662,1/1/2014,260486,4997550166,4997419923
2/13/1971,15663,1/1/2014,260476,4997810642,4997680404
2/12/1971,15664,1/1/2014,260466,4998071108,4997940875
2/11/1971,15665,1/1/2014,260456,4998331565,4998201336
2/10/1971,15666,1/1/2014,260446,4998592011,4998461788
2/9/1971,15667,1/1/2014,260437,4998852448,4998722229
2/8/1971,15668,1/1/2014,260427,4999112874,4998982661
2/7/1971,15669,1/1/2014,260417,4999373291,4999243083
2/6/1971,15670,1/1/2014,260407,4999633698,4999503494
2/5/1971,15671,1/1/2014,260397,4999894095,4999763896
2/4/1971,15672,1/1/2014,260387,5000154482,5000024288
